ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,DATA_ORIGIN
867141,16-25,male,majority,0-9y,university,middle class,0.4671006006948029,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0,real_source
695062,40-64,male,majority,20-29y,high school,middle class,0.4874581980124114,1.0,before 2015,0.0,1.0,92101,12000.0,sedan,2,1,1,0.0,real_source
170323,65+,male,majority,10-19y,university,upper class,,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,1,1.0,real_source
48803,16-25,female,majority,0-9y,none,poverty,0.2549076832707483,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0,real_source
660862,26-39,female,minority,10-19y,university,working class,0.5032346205187044,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0.0,real_source
616720,65+,female,majority,20-29y,university,upper class,0.7122395503644006,1.0,after 2015,1.0,1.0,10238,16000.0,sedan,0,0,1,0.0,real_source
571957,65+,female,majority,0-9y,none,upper class,0.7575663430503009,1.0,after 2015,1.0,1.0,10238,,sedan,0,0,0,0.0,real_source
303181,26-39,female,majority,10-19y,university,middle class,,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,1,0.0,real_source
723400,65+,female,majority,30y+,none,middle class,0.5391057765310123,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,2,2,1,0.0,real_source
765690,65+,female,majority,0-9y,university,upper class,0.5657453486871828,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0,real_source
26485,65+,male,majority,30y+,university,upper class,0.6098980465197524,1.0,before 2015,1.0,1.0,32765,,sedan,12,0,5,0.0,real_source
128270,26-39,female,majority,10-19y,none,poverty,0.2492100963315842,0.0,before 2015,0.0,1.0,92101,13000.0,sedan,0,0,0,0.0,real_source
753061,16-25,female,minority,0-9y,none,poverty,0.2645194364479903,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0,real_source
920132,40-64,female,majority,0-9y,university,upper class,0.6139904180356018,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0,real_source
230575,40-64,male,majority,10-19y,university,middle class,0.5599870637233466,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,1,1,0,0.0,real_source
825504,40-64,male,majority,0-9y,university,upper class,0.6233138220916109,1.0,after 2015,0.0,0.0,92101,17000.0,sports car,0,0,0,1.0,real_source
970288,16-25,female,majority,0-9y,high school,poverty,0.448643577209834,0.0,after 2015,0.0,1.0,32765,,sedan,0,0,0,1.0,real_source
381,65+,female,majority,30y+,high school,upper class,0.6520665505738693,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,3,0,0,0.0,real_source
546494,40-64,female,majority,20-29y,high school,middle class,,0.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0,real_source
348325,16-25,female,majority,0-9y,high school,middle class,0.5489695085571686,1.0,after 2015,0.0,1.0,21217,11000.0,sedan,0,0,0,1.0,real_source
608974,40-64,female,minority,20-29y,high school,working class,0.5728451330215478,1.0,before 2015,1.0,0.0,10238,14000.0,sports car,0,1,1,0.0,real_source
848442,65+,male,majority,0-9y,university,upper class,0.7308655361413354,0.0,after 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0,real_source
718343,40-64,male,minority,20-29y,university,upper class,0.7508195874354716,0.0,before 2015,0.0,1.0,32765,4000.0,sedan,5,1,6,0.0,real_source
529364,26-39,male,majority,10-19y,none,poverty,0.2276480880935439,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,3,0,0,1.0,real_source
960110,65+,female,minority,0-9y,high school,upper class,,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,0.0,real_source
104366,26-39,male,majority,10-19y,high school,middle class,0.6078036995033183,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,1,1,0.0,real_source
769972,65+,male,majority,30y+,high school,upper class,0.5426244160681951,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,2,5,0.0,real_source
759594,26-39,male,minority,10-19y,university,upper class,0.7182444310315163,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,4,0,0,0.0,real_source
524877,16-25,female,majority,0-9y,university,middle class,0.6809116929366064,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,0.0,real_source
313291,26-39,female,minority,10-19y,none,working class,0.4328418893662019,1.0,before 2015,0.0,1.0,32765,8000.0,sedan,2,0,3,0.0,real_source
545223,26-39,male,majority,10-19y,university,upper class,0.5381973821644314,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,3,0.0,real_source
264834,26-39,male,majority,10-19y,university,working class,,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,1,3,1.0,real_source
727008,26-39,female,majority,0-9y,high school,upper class,0.5972183276616235,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0,real_source
10147,26-39,male,majority,10-19y,high school,middle class,0.5559535570676705,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,2,0,1,0.0,real_source
31121,26-39,male,majority,0-9y,high school,working class,0.4257869067192916,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0,real_source
757438,16-25,male,majority,0-9y,high school,poverty,0.4376610934796095,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1.0,real_source
344845,26-39,female,majority,0-9y,high school,middle class,0.5749370954399275,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0,real_source
45708,16-25,female,majority,0-9y,high school,poverty,0.3081036976868692,0.0,after 2015,0.0,1.0,32765,,sedan,0,0,0,1.0,real_source
174366,65+,male,majority,20-29y,university,upper class,0.7097590437116957,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,2,0.0,real_source
964266,26-39,male,majority,10-19y,university,upper class,0.7508134369901283,1.0,after 2015,1.0,1.0,32765,14000.0,sedan,1,0,2,0.0,real_source
91893,26-39,male,majority,10-19y,university,middle class,0.5202419562823012,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,1,0,2,0.0,real_source
408687,40-64,male,majority,20-29y,high school,poverty,0.2423059228432957,0.0,before 2015,1.0,0.0,10238,15000.0,sedan,4,1,1,0.0,real_source
470664,26-39,male,majority,0-9y,university,working class,0.2500917022572353,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,1.0,real_source
999797,40-64,male,majority,20-29y,university,upper class,0.5636540752380534,1.0,after 2015,1.0,1.0,32765,8000.0,sports car,13,3,1,0.0,real_source
767467,65+,male,majority,30y+,university,middle class,0.5476628583971526,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,6,0,6,0.0,real_source
879915,40-64,male,majority,20-29y,university,middle class,0.5390231589058753,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,4,3,4,0.0,real_source
375117,65+,female,majority,10-19y,university,upper class,0.5249004670059866,1.0,before 2015,1.0,1.0,32765,,sedan,2,0,0,1.0,real_source
36667,26-39,female,majority,10-19y,high school,middle class,0.4711356183608628,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,4,0,1,0.0,real_source
528001,65+,female,majority,30y+,high school,middle class,0.5117586505444637,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,4,0.0,real_source
438788,65+,female,majority,20-29y,high school,middle class,0.5228001606856795,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,2,0,1,0.0,real_source
868143,16-25,male,majority,0-9y,high school,middle class,0.5687974266135234,0.0,before 2015,1.0,0.0,32765,12000.0,sedan,0,0,0,1.0,real_source
106270,26-39,female,majority,0-9y,university,upper class,,1.0,before 2015,1.0,0.0,32765,10000.0,sports car,0,0,0,0.0,real_source
18293,16-25,male,majority,0-9y,high school,poverty,0.2756617672600435,0.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0,real_source
209518,40-64,female,majority,0-9y,high school,upper class,0.4680045782114708,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1.0,real_source
842504,65+,female,majority,10-19y,university,upper class,0.6455861279190653,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,2,0,1,0.0,real_source
785920,40-64,female,majority,0-9y,high school,working class,0.3260329842745465,0.0,after 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,0.0,real_source
550531,65+,female,majority,30y+,high school,upper class,0.5066846105467238,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,5,0.0,real_source
756417,40-64,female,majority,20-29y,university,upper class,0.5638124626423421,1.0,before 2015,1.0,1.0,92101,13000.0,sedan,0,0,1,0.0,real_source
967747,26-39,female,majority,0-9y,high school,working class,0.3987313542454155,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0,real_source
963857,26-39,female,majority,10-19y,high school,poverty,,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,1.0,real_source
215537,16-25,female,majority,0-9y,high school,working class,0.5092381076694258,0.0,after 2015,1.0,0.0,10238,,sedan,0,0,0,0.0,real_source
203357,40-64,male,majority,20-29y,university,middle class,0.330887247220658,1.0,before 2015,1.0,0.0,32765,11000.0,sedan,12,0,2,0.0,real_source
315405,65+,female,majority,30y+,university,upper class,,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,1,6,0.0,real_source
390289,26-39,male,majority,10-19y,none,poverty,0.2918290329909437,0.0,before 2015,1.0,1.0,32765,10000.0,sedan,1,0,1,1.0,real_source
178836,40-64,female,majority,10-19y,high school,middle class,0.5779891114550827,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0,real_source
469772,16-25,male,majority,0-9y,university,working class,0.5251503019981206,0.0,before 2015,0.0,1.0,32765,8000.0,sedan,0,0,0,1.0,real_source
73606,40-64,male,majority,20-29y,high school,middle class,0.7087716412836736,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,4,0.0,real_source
672971,65+,male,majority,30y+,high school,middle class,0.5998608909858046,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,4,1,5,0.0,real_source
183837,65+,female,majority,20-29y,university,upper class,0.5172578396228402,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,0,0.0,real_source
364406,40-64,male,majority,20-29y,university,upper class,,0.0,after 2015,0.0,1.0,10238,12000.0,sedan,2,0,6,0.0,real_source
292035,26-39,female,majority,0-9y,university,working class,0.3878674674190613,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0.0,real_source
86029,26-39,female,majority,10-19y,university,upper class,0.7017635342356813,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0,real_source
696589,26-39,male,majority,10-19y,university,upper class,0.4996337688660024,1.0,after 2015,1.0,1.0,10238,,sedan,1,1,3,0.0,real_source
941602,16-25,male,minority,0-9y,high school,working class,0.3800621432836776,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0,real_source
43075,40-64,male,majority,20-29y,university,middle class,0.6012904659428779,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,0,3,0.0,real_source
692983,26-39,female,majority,0-9y,high school,working class,0.4786910984227911,1.0,before 2015,1.0,0.0,10238,16000.0,sedan,0,0,0,1.0,real_source
710197,40-64,male,majority,20-29y,high school,middle class,0.4042843675661335,1.0,before 2015,1.0,1.0,92101,13000.0,sedan,0,1,2,0.0,real_source
706607,26-39,male,majority,10-19y,none,working class,0.3780463794716419,0.0,after 2015,0.0,0.0,10238,13000.0,sedan,2,1,3,0.0,real_source
839869,40-64,female,majority,20-29y,high school,upper class,0.6638339947593962,0.0,before 2015,0.0,0.0,10238,19000.0,sedan,1,0,2,0.0,real_source
568720,40-64,female,majority,0-9y,university,middle class,,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0,real_source
800779,26-39,female,majority,10-19y,university,working class,0.2772801448497201,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,1,0,0.0,real_source
424112,65+,female,majority,30y+,university,upper class,0.6819567520526453,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,6,0,1,0.0,real_source
245774,40-64,male,majority,20-29y,university,middle class,0.4731435806442583,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,3,0,6,0.0,real_source
907904,16-25,female,majority,0-9y,none,poverty,0.4842043342946769,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0,real_source
912419,40-64,female,majority,10-19y,none,middle class,0.5898164523944229,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,0.0,real_source
389090,26-39,female,majority,10-19y,none,working class,0.5730281678609511,1.0,before 2015,1.0,0.0,92101,,sedan,0,0,0,0.0,real_source
44221,26-39,male,majority,10-19y,university,middle class,0.4180787844444573,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,2,0,0,0.0,real_source
582054,40-64,female,majority,20-29y,high school,middle class,0.6338844050411873,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,1,0,0.0,real_source
564116,40-64,male,majority,20-29y,university,upper class,0.526146302587633,1.0,before 2015,1.0,1.0,10238,6000.0,sedan,9,1,6,0.0,real_source
627921,16-25,male,minority,0-9y,university,working class,0.412721534132624,1.0,before 2015,1.0,0.0,32765,12000.0,sedan,0,0,0,1.0,real_source
256276,40-64,female,majority,0-9y,none,middle class,0.4901743887596553,0.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,1.0,real_source
230441,26-39,female,majority,0-9y,high school,poverty,0.3642432277883203,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0,real_source
460018,16-25,male,majority,0-9y,none,poverty,0.327273334521353,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0,real_source
143159,26-39,female,majority,10-19y,high school,working class,,0.0,after 2015,0.0,1.0,10238,,sedan,1,0,0,0.0,real_source
989398,40-64,male,majority,20-29y,high school,middle class,0.6054595518727779,1.0,before 2015,1.0,1.0,10238,,sedan,2,0,3,0.0,real_source
774925,26-39,female,majority,10-19y,high school,working class,0.3148797289571015,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,1,0.0,real_source
259369,16-25,female,majority,0-9y,high school,poverty,0.5103579543132797,0.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1.0,real_source
859256,65+,female,majority,30y+,university,middle class,0.6415992914644384,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0,real_source
205125,40-64,male,majority,10-19y,university,middle class,,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,2,0,0,0.0,real_source
396832,16-25,male,majority,0-9y,university,working class,0.4728359811445909,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0,real_source
988193,16-25,male,majority,0-9y,university,middle class,0.5975814142184755,0.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0,real_source
144603,40-64,male,majority,20-29y,university,upper class,0.3451830367277076,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0,real_source
97442,26-39,male,majority,0-9y,university,middle class,,0.0,after 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0,real_source
863765,65+,female,majority,10-19y,university,upper class,0.5812195904222602,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,4,1,0,1.0,real_source
766660,26-39,female,majority,10-19y,high school,poverty,0.332932445645567,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,0.0,real_source
70559,26-39,male,majority,10-19y,none,poverty,0.3216412224769529,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,2,1.0,real_source
150039,40-64,female,majority,20-29y,high school,working class,0.4807836318448826,0.0,before 2015,0.0,1.0,10238,,sedan,3,1,4,0.0,real_source
755650,65+,female,majority,30y+,high school,upper class,0.5861296763368554,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,5,2,1,0.0,real_source
713565,26-39,male,minority,10-19y,university,working class,0.4563629649443308,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,1,1.0,real_source
382661,65+,female,majority,30y+,university,upper class,0.6034148000738244,1.0,before 2015,1.0,1.0,10238,5000.0,sedan,4,1,1,0.0,real_source
325157,16-25,female,majority,0-9y,none,poverty,0.3510593815269549,0.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,real_source
592421,16-25,female,majority,0-9y,high school,middle class,0.584410230882218,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,1.0,real_source
79334,40-64,male,majority,10-19y,university,upper class,0.6621741504322499,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,1,0,1,0.0,real_source
609931,40-64,female,majority,20-29y,none,middle class,0.4060931476593959,1.0,before 2015,1.0,0.0,32765,14000.0,sedan,2,1,0,0.0,real_source
479439,40-64,female,majority,20-29y,high school,working class,,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,2,0,0,0.0,real_source
593321,26-39,male,majority,10-19y,university,upper class,,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,2,0,1,0.0,real_source
220413,40-64,female,majority,20-29y,high school,upper class,0.6641141721366366,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,4,0,2,0.0,real_source
470782,26-39,male,majority,10-19y,high school,middle class,0.4100668478943091,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,3,0.0,real_source
347235,16-25,female,majority,0-9y,high school,poverty,0.1694065530970372,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,real_source
46195,40-64,male,majority,20-29y,university,upper class,0.7538549039843241,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,2,3,0,0.0,real_source
617236,65+,male,majority,20-29y,high school,working class,0.3140366583099796,1.0,before 2015,1.0,1.0,10238,13000.0,sports car,3,1,3,0.0,real_source
788520,26-39,female,majority,10-19y,high school,upper class,0.6800632519161529,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,1,0,0.0,real_source
228270,65+,female,majority,30y+,high school,upper class,0.6252551047182723,0.0,after 2015,1.0,1.0,32765,5000.0,sedan,2,1,1,0.0,real_source
441183,26-39,female,majority,10-19y,high school,middle class,0.5789086394845918,1.0,before 2015,0.0,1.0,10238,9000.0,sports car,0,1,1,0.0,real_source
172025,26-39,female,minority,0-9y,none,working class,0.4905686431114045,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0,real_source
920305,40-64,female,majority,0-9y,university,upper class,0.7477807628275938,1.0,after 2015,0.0,1.0,92101,12000.0,sedan,0,0,0,0.0,real_source
479156,65+,male,majority,10-19y,university,upper class,0.6331253784372326,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,4,1,3,0.0,real_source
72382,40-64,male,majority,20-29y,high school,working class,0.4275608354586653,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,1,0.0,real_source
532542,16-25,male,majority,0-9y,none,poverty,0.1719461465592734,1.0,before 2015,0.0,0.0,21217,,sedan,0,0,0,1.0,real_source
420705,40-64,female,majority,20-29y,high school,working class,0.4175859096253334,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,1,0.0,real_source
683632,65+,male,majority,30y+,none,middle class,0.4335788270627034,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,10,1,5,0.0,real_source
934994,40-64,female,majority,20-29y,high school,upper class,,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,0,0.0,real_source
345626,26-39,male,majority,10-19y,high school,poverty,0.2939442709464665,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,1.0,real_source
199651,16-25,male,majority,0-9y,high school,working class,0.3667668775354431,1.0,before 2015,0.0,1.0,32765,,sedan,0,0,0,1.0,real_source
698069,26-39,female,majority,10-19y,university,middle class,0.7537068295963879,1.0,before 2015,0.0,0.0,92101,14000.0,sedan,0,0,1,1.0,real_source
427399,65+,female,majority,30y+,high school,upper class,0.5653739995178882,1.0,before 2015,1.0,1.0,32765,8000.0,sports car,11,1,0,0.0,real_source
208179,40-64,male,majority,20-29y,university,upper class,0.6992068026332687,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,4,2,0,0.0,real_source
806915,40-64,male,majority,20-29y,university,upper class,0.5819448753476587,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,1,0.0,real_source
267864,26-39,female,minority,10-19y,high school,working class,,0.0,before 2015,0.0,0.0,32765,12000.0,sedan,1,0,0,1.0,real_source
16453,65+,female,majority,0-9y,none,working class,0.5761218348559991,0.0,before 2015,1.0,0.0,92101,13000.0,sedan,0,0,0,1.0,real_source
909598,26-39,male,majority,10-19y,none,poverty,0.2000544061533787,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,3,1,1,0.0,real_source
713543,16-25,male,majority,0-9y,high school,middle class,0.528252123724409,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,real_source
726814,26-39,female,minority,10-19y,high school,poverty,,0.0,before 2015,0.0,1.0,32765,7000.0,sedan,1,0,2,0.0,real_source
791350,26-39,male,majority,10-19y,high school,middle class,,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,2,0,2,0.0,real_source
203295,16-25,male,majority,0-9y,high school,middle class,0.4925676182081357,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0,real_source
810070,26-39,male,majority,10-19y,university,working class,,1.0,before 2015,0.0,1.0,92101,13000.0,sedan,0,1,3,0.0,real_source
428019,26-39,female,majority,0-9y,university,middle class,0.6749346402678857,0.0,after 2015,1.0,0.0,10238,,sedan,0,0,0,1.0,real_source
393296,26-39,male,majority,10-19y,none,poverty,0.3593490144752712,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,5,1,2,1.0,real_source
663564,16-25,female,majority,0-9y,none,poverty,0.3698460345206058,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,real_source
211111,40-64,female,minority,0-9y,university,upper class,0.6208050516360596,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0,real_source
777000,40-64,female,majority,20-29y,university,upper class,0.5823559985127149,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,real_source
637214,26-39,male,majority,10-19y,high school,upper class,0.6944868066429871,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,2,0,2,0.0,real_source
708283,26-39,female,majority,0-9y,none,poverty,0.2921921490656985,0.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0,real_source
691130,65+,male,majority,20-29y,university,upper class,0.6406213074929796,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,4,0,3,0.0,real_source
221484,26-39,male,minority,10-19y,university,upper class,,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,2,1,2,0.0,real_source
949343,26-39,female,majority,10-19y,high school,working class,0.3688705897717839,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0,real_source
477517,26-39,male,majority,10-19y,university,middle class,0.3897883988501614,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0,real_source
981659,26-39,female,minority,10-19y,high school,middle class,0.5966110352087228,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,1,0.0,real_source
327169,40-64,female,minority,20-29y,high school,upper class,0.6636630728417405,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,2,0,5,0.0,real_source
3038,26-39,female,majority,10-19y,high school,working class,0.3752825494625618,1.0,after 2015,0.0,0.0,21217,16000.0,sedan,0,1,0,1.0,real_source
613650,16-25,female,majority,0-9y,university,upper class,0.6531145655351576,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,1.0,real_source
824647,26-39,female,majority,10-19y,high school,poverty,0.4233795488037928,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,1,0.0,real_source
606934,65+,male,majority,30y+,university,middle class,0.4877163705214293,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,1,1,2,0.0,real_source
315996,16-25,female,majority,0-9y,university,middle class,0.5426963745001643,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0,real_source
92066,40-64,female,majority,20-29y,high school,working class,0.4326072305459561,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,1,0.0,real_source
469570,26-39,female,majority,10-19y,high school,upper class,0.7139746286419786,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0,real_source
193047,26-39,male,majority,10-19y,university,middle class,0.4744424816375184,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,2,1.0,real_source
457497,40-64,male,majority,20-29y,university,upper class,0.609711031981781,1.0,after 2015,1.0,1.0,10238,,sedan,5,0,4,0.0,real_source
618377,40-64,female,majority,10-19y,university,middle class,0.5045828282314394,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,1,0,1,0.0,real_source
528757,16-25,male,minority,0-9y,university,middle class,0.3403461714413165,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0,real_source
830400,65+,male,majority,30y+,university,upper class,,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,1,0,3,0.0,real_source
894394,16-25,male,majority,0-9y,high school,middle class,0.5337722655596098,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,real_source
437274,26-39,male,majority,0-9y,university,upper class,0.6366828182690416,0.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1.0,real_source
199021,40-64,male,majority,20-29y,university,upper class,0.4544469195392025,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,2,0,1,0.0,real_source
168157,26-39,female,majority,10-19y,high school,poverty,0.5120008207104843,0.0,before 2015,1.0,0.0,32765,11000.0,sedan,3,0,0,1.0,real_source
241375,65+,female,majority,10-19y,university,upper class,0.8573570012255691,0.0,before 2015,1.0,1.0,21217,9000.0,sedan,1,1,2,1.0,real_source
95758,26-39,male,minority,10-19y,none,middle class,0.535622682575498,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,2,0,1,0.0,real_source
367304,65+,male,majority,30y+,university,upper class,0.6700081778757916,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,5,0.0,real_source
887498,40-64,female,majority,20-29y,university,upper class,0.7086117611504978,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,1,0,0,0.0,real_source
530813,40-64,female,majority,10-19y,university,middle class,0.6417202482487389,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0,real_source
830031,40-64,female,majority,0-9y,university,middle class,0.4504891385915822,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,real_source
204523,16-25,male,majority,0-9y,university,working class,0.4578980654711784,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,real_source
608476,26-39,female,majority,0-9y,university,working class,0.2947766518672688,0.0,before 2015,1.0,1.0,32765,11000.0,sedan,0,0,0,1.0,real_source
45047,26-39,female,majority,10-19y,high school,working class,0.4702667725463446,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,1,0,0,0.0,real_source
705399,40-64,female,majority,10-19y,university,upper class,0.5520183886629846,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0,real_source
432313,16-25,female,minority,0-9y,none,working class,0.5934441402402558,0.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0,real_source
70882,16-25,male,majority,0-9y,high school,poverty,,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0,real_source
680648,40-64,female,majority,0-9y,none,poverty,0.4112607340361535,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0,real_source
